,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_power2,trans_x_derivative1_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006988706776079571,0.0003563471839331365,0.0,0.0,0.0,0.0,0.005731305595253539,-0.08653958264168088,0.0,0.0,-0.03686795864864346,0.011500577662085544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9514348550241187,0.1149683836742469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6065851057891983,-0.0998034618818121,23.282962805375256,2.4305083676559742,-0.0040573697,-0.0570678231,0.0120916898999999,0.0553654888999999,-0.0198863461,0.0829261999999999,0.0013849999999999,0.0068767546464399,1.9182249999999925e-06,0.380289,-0.044066,0.144619723521,0.001941812356,0.234265,-0.02099,0.0004405801,0.054880090225,0.00540685,7.010999999999996e-05,4.915412099999994e-09,2.9234026922500008e-05,-0.000794047,-8.965800000000006e-05,6.30510638209e-07,8.03855696400001e-09,-0.000378794,-0.000138104,1.9072714816e-08,1.43484894436e-07,-0.02074138826297684,0.0019383396413374674,1
315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004548676619096186,0.0002360012419928187,0.0,0.0,0.0,0.0,-0.043760081179359735,-0.06295795367610027,0.0,0.0,-0.029731242108733142,0.009877107586642998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0198743007003084,0.08630978045550872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6651512595439436,-0.07369706977771794,24.73232897785684,1.8360604253864574,-0.0043573616,-0.0569802314,0.0129724761,0.0550188604999999,-0.0212910416,0.0805868999999999,-0.0023393,0.0064942484516099,5.4723244900000125e-06,0.443314,0.063025,0.196527302596,0.003972150625,0.303311,0.069046,0.004767350116,0.091997562721,0.00548991,8.305999999999937e-05,6.898963599999898e-09,3.01391118081e-05,-0.00113183,-0.0003377829999999,1.2810391488999998e-06,1.1409735508899997e-07,-7.43011e-05,0.0003044929,9.271592615041e-08,5.5206534612099995e-09,-0.019003077349254317,0.002951025591149968,1
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027957378593447687,0.00014733197254287095,0.0,0.0,0.0,0.0,-0.07880031576144976,-0.04326977554816192,0.0,0.0,-0.023667212443468113,0.008318461797988216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.070165274484299,0.060671797791974506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7073834597992565,-0.05090397988855399,25.80274653897276,1.2980590708715354,-0.0046572348,-0.0568864325999999,0.0138500829,0.0546482591,-0.022681242,0.0727386999999999,-0.0078482,0.0052909184776899,6.159424324000001e-05,0.508741,0.0654269999999999,0.258817405081,0.0042806923289999,0.32933,0.026019,0.000676988361,0.1084582489,0.00557818,8.827000000000054e-05,7.791592900000095e-09,3.11160921124e-05,-0.00095541,0.0001764199999999,9.128082681e-07,3.112401639999998e-08,5.0700600000000014e-05,0.0001250017,1.5625425002890003e-08,2.570550840360001e-09,-0.016728085541909424,0.0035725683720118665,1
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015463988233909286,8.262966544276285e-05,0.0,0.0,0.0,0.0,-0.10192784626258143,-0.027209544855475058,0.0,0.0,-0.01860957253187032,0.006882013860822948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1017448780281769,0.029392253538854496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7338500707714071,-0.025892086006681563,26.46925878873511,0.6060344613144428,-0.0049569812,-0.0567864369,0.014724295,0.0542538461,-0.024056001,0.0690363,-0.0037023999999999,0.00476601071769,1.3707765759999857e-05,0.433809,-0.074932,0.188190248481,0.0056148046239999,0.242453,-0.0868769999999999,0.0075476131289999,0.058783457209,0.00555671,-2.147e-05,4.6096089999999985e-10,3.0877026024100005e-05,-0.00084822,0.0001071899999999,7.194771684e-07,1.1489696099999991e-08,-0.000259166,-0.0003098666,9.601730979556e-08,6.716701555599998e-08,-0.014191089643771726,0.0037467762374241835,1
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.627283440903807e-05,3.584531417727029e-05,0.0,0.0,0.0,0.0,-0.11543513921827087,-0.014361425020810637,0.0,0.0,-0.014462509084721591,0.005601095617861096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.805693515384027e-06,3.8761197125452026e-05,0.0,0.0,0.0,0.0,1.1051979354028147,-0.020414391558485352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7394833779182166,0.009572297008152852,26.491730859084452,-0.5531917964669335,-0.0052565926,-0.0566802553,0.0155948982,0.0538357935,-0.0254143825,0.0721258,0.0030894999999999,0.00520213102564,9.545010249999968e-06,0.39905,-0.0347589999999999,0.1592409025,0.0012081880809999,0.223247,-0.019206,0.000368870436,0.0498392230089999,0.00546871,-8.80000000000004e-05,7.744000000000071e-09,2.99067890641e-05,-0.00111174,-0.0002635199999999,1.2359658276e-06,6.944279039999998e-08,-7.43011e-05,0.0001848648999999,3.4175031252009984e-08,5.5206534612099995e-09,-0.011749676512519958,0.0033838147669035834,1
319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2229345568672426e-06,2.308289135698365e-06,0.0,0.0,0.0,0.0,-0.12132508832242084,-0.004296445174142468,0.0,0.0,-0.01111507774690811,0.004489991211316375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010560508011822657,0.0041477231783056435,0.0,0.0,0.0,0.0,1.068165180708428,-0.0853309797308238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7168738647687812,0.055028999314125665,25.555672347516026,-2.1088390387609994,-0.0055560609,-0.0565678992999999,0.0164616790999999,0.0533942834,-0.0267554619,0.0673313,-0.0047945,0.00453350395969,2.298723025000007e-05,0.434219,0.0351689999999999,0.188546139961,0.0012368585609999,0.249453,0.026206,0.000686754436,0.062226799209,0.00552146,5.2749999999999846e-05,2.7825624999999838e-09,3.04865205316e-05,-0.00126,-0.00014826,1.5875999999999998e-06,2.1981027600000032e-08,0.000120821,0.0001951221,3.807263390841e-08,1.4597714041e-08,-0.008708515567104797,0.006692429667712452,1
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12132660801239652,0.003372518377888494,0.0,0.0,-0.008452204097260734,0.0035488754459489617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011246271563636749,0.026438368099348596,0.0,0.0,0.0,0.0,0.986229111610793,-0.14936933671915978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6608428974615033,0.1059287047090038,23.516430407154687,-3.719136841514658,-0.0058553778,-0.0564493811,0.0173244253,0.0529295080999999,-0.028078326,0.0657383999999999,-0.0015929,0.0043215372345599,2.537330410000026e-06,0.519649,0.08543,0.270035083201,0.0072982849,0.296164,0.0467109999999999,0.0021819175209999,0.0877131148959999,0.00537002,-0.00015144,2.2934073600000026e-08,2.88371148004e-05,-0.000944168,0.000315832,8.914532122239999e-07,9.974985222400004e-08,-7.43011e-05,-0.0001951221,3.807263390841e-08,5.5206534612099995e-09,0.0029131686389308686,0.028293210207238507,1
321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1169275608386672,0.008982751576419682,0.0,0.0,-0.006321333552448993,0.0027455583712866173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045779479868497785,0.07138274190033733,0.0,0.0,0.0,0.0,0.8661994632372592,-0.19727855606030864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.570425694969269,0.15452008763177974,20.479490559121732,-5.026108784561665,-0.0061545353,-0.0563247137,0.0181829253,0.0524416702,-0.0293820743,0.0719847,0.0062463,0.00518179703409,3.901626369000013e-05,0.46047,-0.059179,0.2120326209,0.003502154041,0.232744,-0.0634199999999999,0.0040220963999999,0.0541697695359999,0.00535155,-1.84699999999996e-05,3.4114089999998516e-10,2.86390874025e-05,-0.000830221,0.0001139469999999,6.89266908841e-07,1.2983918808999996e-08,-0.000312723,-0.0002384219,5.684500239960999e-08,9.7795674729e-08,0.03861398154339525,0.07295928003797286,1
322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10940422544591273,0.012833509006779724,0.0,0.0,-0.004672875133928025,0.00209365157398075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11587657136312124,0.12637696149287522,0.0,0.0,0.0,0.0,0.7223454436862035,-0.2217586161419293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45079110076014695,0.19163112974341645,16.747601925016205,-5.804944886708233,-0.0064535251,-0.0561939107,0.0190369686,0.0519309821999999,-0.0306658191,0.0781880999999999,0.0062033999999999,0.0061133789816099,3.848217155999963e-05,0.39739,-0.0630799999999999,0.1579188121,0.0039790863999999,0.211383,-0.021361,0.000456292321,0.0446827726889999,0.00535533,3.780000000000103e-06,1.4288400000000774e-11,2.86795594089e-05,-0.00104116,-0.0002109389999999,1.0840141456e-06,4.4495261720999967e-08,-7.43011e-05,0.0002384219,5.684500239960999e-08,5.5206534612099995e-09,0.10987474444557062,0.12809814219366264,1
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09984098597688781,0.015200683468758094,0.0,0.0,-0.003413073917642232,0.0015735412205079083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22150778800089085,0.17394787738437736,0.0,0.0,0.0,0.0,0.5706788152700516,-0.22350221285326122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31232911150389686,0.2112394291345215,12.707105875422737,-6.008687489673057,-0.0067523392,-0.0560569862,0.0198863461,0.0513976667,-0.0319286865,0.0740129999999999,-0.0041750999999999,0.0054779241689999,1.7431460009999893e-05,0.419205,0.0218149999999999,0.175732832025,0.0004758942249999,0.239455,0.028072,0.000788037184,0.057338697025,0.00551088,0.0001555499999999,2.4195802499999992e-08,3.03697983744e-05,-0.00119509,-0.00015393,1.4282401081000015e-06,2.3694444900000213e-08,-7.43011e-05,0.0,0.0,5.5206534612099995e-09,0.21687893683714216,0.17602069123497324,1
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0891418394518013,0.016346300511155622,0.0,0.0,-0.002460842836638602,0.0011647226171730683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35266977905649455,0.20250210867985796,0.0,0.0,0.0,0.0,0.4247042293746165,-0.20795399683913626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16753998207111478,0.21249213577874287,8.719568687404884,-5.727537880212624,-0.0070509693999999,-0.0559139552,0.0207308495,0.0508419559999999,-0.0331698167,0.0721581,-0.0018548999999999,0.00520679139561,3.440654009999921e-06,0.51959,0.100385,0.2699737681,0.010077148225,0.334771,0.0953159999999999,0.0090851398559999,0.112071622441,0.00583508,0.0003242,1.0510564000000013e-07,3.40481586064e-05,-0.001319,-0.0001239099999999,1.7397609999999996e-06,1.5353688099999806e-08,1.44991e-05,8.88002e-05,7.885475520039999e-09,2.1022390081e-10,0.3496796412193514,0.20491271396050684,1
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07803822557749125,0.016520961100016152,0.0,0.0,-0.0017485602764122463,0.0008477809448703288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4948755472024741,0.2091446740018633,0.0,0.0,0.0,0.0,0.2935415170512905,-0.18194067614588263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02780516265134255,0.19865810339584544,5.056257746707461,-5.116643693865109,-0.0073494076,-0.0557648332,0.0215702717,0.0502640923,-0.0343883648,0.0733158,0.0011576999999999,0.00537520652964,1.3402692899999944e-06,0.471397,-0.0481929999999999,0.222215131609,0.0023225652489999,0.294279,-0.0404919999999999,0.0016396020639999,0.0866001298409999,0.00586934,3.42599999999995e-05,1.1737475999999655e-09,3.44491520356e-05,-0.000781997,0.0005370029999999,6.11519308009e-07,2.883722220089999e-07,-7.43011e-05,-8.88002e-05,7.885475520039999e-09,5.5206534612099995e-09,0.49372613467520016,0.21174656008431658,1
326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06709750399762145,0.015960746703800113,0.0,0.0,-0.0012210090038646789,0.0006051952071007611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6343355353523173,0.19737460250767552,0.0,0.0,0.0,0.0,0.18190627164664133,-0.1514884808274373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09856496360241086,0.17489861378238217,1.8791067710724254,-4.33457522986848,-0.0076476456,-0.0556096366,0.0224044071,0.0496643273,-0.0355835012,0.0747113999999999,0.0013955999999999,0.0055817932899599,1.9476993599999142e-06,0.424074,-0.047323,0.1798387574759999,0.002239466329,0.262256,-0.032023,0.001025472529,0.068778209536,0.00551062,-0.0003587199999999,1.2868003839999992e-07,3.03669327844e-05,-0.000829863,-4.786600000000003e-05,6.886725987689999e-07,2.2911539560000037e-09,-0.000401139,-0.0003268379,1.0682301287641002e-07,1.60912497321e-07,0.6351104380201336,0.19998300406723776,1
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056734801087571916,0.014881332274144338,0.0,0.0,-0.000833934938151435,0.0004217272742779887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7609014376168244,0.17348739397204366,0.0,0.0,0.0,0.0,0.09106484809549255,-0.12091243523379436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20683423303698006,0.14634698477945401,-0.746535706970813,-3.50824011621532,-0.0079456754,-0.0554483823,0.0232330512999999,0.0490429224,-0.0367544121,0.0733352,-0.0013761999999999,0.00537805155904,1.893926439999908e-06,0.418139,-0.0059349999999999,0.174840223321,3.5224224999998966e-05,0.284222,0.0219659999999999,0.0004825051559999,0.0807821452839999,0.00568506,0.0001744399999999,3.042931359999988e-08,3.23199072036e-05,-0.00116673,-0.0003368669999999,1.3612588928999998e-06,1.1347937568899995e-07,-0.000174645,0.000226494,5.129953203600001e-08,3.0500876024999995e-08,0.7635643074176492,0.17594204304198383,1
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04722908188798719,0.013471916624521485,0.0,0.0,-0.0005524604795888998,0.00028451486738774424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8688175112033651,0.14379147302576634,0.0,0.0,0.0,0.0,0.02004567276649845,-0.09277344472616911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29535994283435935,0.11703572433068846,-2.8250780678088883,-2.721898517503301,-0.0082434888,-0.0552810876999999,0.024056001,0.0484001483999999,-0.0379003006,0.0700279,-0.0033072999999999,0.00490390677841,1.0938233289999997e-05,0.5283220000000001,0.110183,0.2791241356840001,0.012140293489,0.345954,0.061732,0.003810839824,0.119684170116,0.00566718,-1.7879999999999632e-05,3.1969439999998683e-10,3.21169291524e-05,-0.00108103,8.569999999999997e-05,1.1686258609e-06,7.344489999999994e-09,-7.43011e-05,0.0001003439,1.006889826721e-08,5.5206534612099995e-09,0.8732396952336833,0.14598376520753434,1
329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03874281729348401,0.011890785379206752,0.0,0.0,-0.000349513094688704,0.00018296976008228233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9561017571736513,0.11316569262691664,0.0,0.0,0.0,0.0,-0.0333044963105975,-0.0682559977104384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364693845238678,0.08959004161880053,-4.402762100776371,-2.0212382822104,-0.0085410777,-0.0551077711,0.0248730547,0.0477362851999999,-0.0390203863,0.06679,-0.0032379,0.0044609040999999,1.0483996410000012e-05,0.517407,-0.0109150000000001,0.2677100036489999,0.000119137225,0.314408,-0.031546,0.000995150116,0.0988523904639999,0.00592319,0.00025601,6.554112010000005e-08,3.5084179776100004e-05,-0.000828298,0.000252732,6.86077576804e-07,6.3873463824e-08,-0.000115764,-4.14629e-05,1.71917207641e-09,1.3401303696e-08,0.9620985724767533,0.11504065513656708,1
330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03134374971951438,0.010263378996205798,0.0,0.0,-0.0002043692909980878,0.000108561444621241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0233887016153813,0.08469319882418969,0.0,0.0,0.0,0.0,-0.07157298578953701,-0.047647973335203986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41667333459528644,0.06538970712988233,-5.5453633663509585,-1.4237834549204595,-0.0088384339,-0.0549284515,0.025684012,0.0470516223,-0.0401139068,0.0793789999999999,0.0125889999999999,0.006301025641,0.0001584829209999,0.4299520000000001,-0.0874549999999999,0.184858722304,0.0076483770249999,0.252811,-0.0615969999999999,0.0037941904089999,0.063913401721,0.00561502,-0.00030817,9.496874889999999e-08,3.15284496004e-05,-0.00102846,-0.0002001619999999,1.0577299715999998e-06,4.0064826243999976e-08,-0.000273696,-0.0001579319999999,2.4942516623999992e-08,7.490950041599998e-08,1.030751961596852,0.08623859603196964,1
331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7457621929659102e-12,1.7453405780583076e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025026987342658836,0.008682943658678414,0.0,0.0,-0.00010136782984045439,5.454574707364472e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0726394268987467,0.05911499980208273,0.0,0.0,0.0,0.0,-0.09733855504936256,-0.03075271413082323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45365324880384905,0.044621901963685096,-6.32286629078095,-0.9269955582169499,-0.0091355495,-0.0547431482,0.0264886742,0.0463464578,-0.0411801175999999,0.0687376,-0.0106413999999999,0.00472485765376,0.0001132393939599,0.4365270000000001,0.0065749999999999,0.190555821729,4.323062499999997e-05,0.253905,0.0010939999999999,1.196835999999965e-06,0.0644677490249999,0.00546819,-0.0001468299999999,2.155904889999992e-08,2.9901101876100004e-05,-0.0007768999999999,0.00025156,6.035736099999998e-07,6.328243360000003e-08,0.000166259,0.000439955,1.93560402025e-07,2.7642055081000002e-08,1.0811592354316777,0.06033674032212071,1
332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011871750936390916,0.000665583061683399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019735822273034123,0.007213317533921507,0.0,0.0,-2.8812933621399603e-05,1.5679551442815988e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1028816218776332,0.02698312821727763,0.0,0.0,0.0,0.0,-0.11296010141005812,-0.017174049943410225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4768134524489143,0.023767486413085487,-6.792440356595264,-0.5055159636645202,-0.0094324163,-0.0545518816,0.0272868441,0.0456210992,-0.0422182928,0.0661544999999999,-0.0025831,0.0043764178702499,6.672405610000098e-06,0.53198,0.0954529999999999,0.2830027204,0.0091112752089999,0.322902,0.068997,0.004760586009,0.104265701604,0.00534314,-0.00012505,1.563750250000017e-08,2.85491450596e-05,-0.00055884,0.0002180599999999,3.123021456000001e-07,4.755016359999993e-08,0.00038019,0.000213931,4.5766472760999995e-08,1.445444361e-07,1.1123800700229058,0.028137548727080745,1
