,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_power2,trans_z_derivative1_power2,rot_x,rot_x_derivative1,rot_x_power2,rot_x_derivative1_power2,rot_y,rot_y_derivative1,rot_y_power2,rot_y_derivative1_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
231,0.0,0.0,1.1072601256456929,0.01196841932321389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10366451310871673,-0.025797083212118748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027967335561667427,0.00014738297266109036,0.0,0.0,-0.024230754306995606,0.00847059189478663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000526280327082208,0.00233925107012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3668280191234602,-0.003462668442875298,-22.78073693319284,0.9152344241130151,0.0204499027,-0.0431280954,-0.0510529568,0.0069016778,0.0559502845,-0.0530529,-0.0061960999999999,3.839165520999995e-05,0.0028146101984099,0.409775,0.0495219999999999,0.167915550625,0.0024524284839999,0.000980113,0.009601923,9.606214927690002e-07,9.2196925297929e-05,0.00335692,0.0003046199999999,1.12689118864e-05,9.27933443999999e-08,0.00208007,0.0002154299999999,4.326691204899998e-06,4.6410084899999886e-08,0.00186743,0.00031691,1.0043194810000033e-07,3.4872948049e-06,0.08278961677144672,0.010612524944570016,1
232,0.0,0.0,1.0957699188661059,-0.045289743189630936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11633041280157197,-0.013244102978554472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015471056191482434,8.266670127773297e-05,0.0,0.0,-0.019075769754002787,0.007019972393679672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007756205496304883,0.01999845809796215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3552307562205405,-0.03183089716237284,-21.735407978292432,2.2375362801310077,0.020168399,-0.0435248474,-0.0506278398,0.0080946097,0.0562925876,-0.0503151,0.0027377999999999,7.495548839999992e-06,0.00253160928801,0.395881,-0.013894,0.1567217661609999,0.000193043236,-0.018412,-0.019392113,0.000339001744,0.0003760540466047,0.00308654,-0.00027038,9.5267291716e-06,7.31053444000001e-08,0.00194027,-0.0001397999999999,3.7646476729e-06,1.9544039999999956e-08,0.00178039,-8.704000000000002e-05,7.575961600000004e-09,3.1697885521e-06,0.08301488608699344,-0.00992422907969858,1
233,0.0,0.0,1.0406830360145145,-0.11199469850353352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12156243165702578,-0.0034335491968027184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.632263473418883e-05,3.587197149816637e-05,0.0,0.0,-0.01484190439050041,0.005722473398934412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036212021976695034,0.060988136379735575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3164471277641608,-0.07928404229341869,-19.384978163316465,4.528889563378478,0.0198863461,-0.0439168579999999,-0.0501903141,0.0092840145,0.0565965665,-0.0479775,0.0023376,5.4643737600000096e-06,0.00230184050625,0.355403,-0.0404779999999999,0.126311292409,0.0016384684839999,-0.0109425,0.0074695,0.0001197383062499,5.579343025000004e-05,0.00266242,-0.00042412,7.0884802564e-06,1.7987777440000005e-07,0.00211473,0.0001744599999999,4.4720829729e-06,3.04362916e-08,0.00155345,-0.0002269399999999,5.1501763599999965e-08,2.4132069025e-06,0.06296905116389812,-0.046385141533323404,1
234,0.0,0.0,0.9421736644755333,-0.17104584438468626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1210640240950563,0.0040166062511853345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.257774811917708e-06,2.327315421530587e-06,0.0,0.0,-0.01141918369336493,0.004594068270573276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09878510313677613,0.11541507692077095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2418916351316275,-0.13307753916323092,-15.318590372731606,7.091341817687143,0.0196037516,-0.0443040846,-0.0497404868,0.010469374,0.0568620142,-0.0514727,-0.0034951999999999,1.221642303999998e-05,0.0026494388452899,0.352568,-0.002835,0.124304194624,8.037225000000181e-06,-0.0157708,-0.0048283,0.00024871813264,2.3312480890000024e-05,0.00238549,-0.0002769299999999,5.6905625401e-06,7.669022489999994e-08,0.00186464,-0.0002500899999999,3.4768823296000007e-06,6.254500809999995e-08,0.00151247,-4.098000000000014e-05,1.6793604000000114e-09,2.2875655009e-06,0.014081650685576833,-0.09130069038208752,1
235,0.0,0.0,0.8107002107315151,-0.20997440851917085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11630086727442662,0.009439197765046271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00869254494646094,0.0036361398129604646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19783600683506614,0.16568254932623044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133492545169569,-0.17740581885215922,-9.665795418015312,9.138515707297385,0.0193206232,-0.044686485,-0.0492784682,0.0116501718999999,0.05708875,-0.051961,-0.0004883,2.384368900000039e-07,0.0026999455209999,0.389519,0.036951,0.151725051361,0.001365376401,0.00673907,0.02250987,4.54150644649e-05,0.0005066942474169,0.00299207,0.0006065799999999,8.9524828849e-06,3.679392963999998e-07,0.00211968,0.00025504,4.4930433024e-06,6.50454016e-08,0.00183803,0.00032556,1.0598931360000008e-07,3.3783542809000008e-06,-0.06439749339045549,-0.1316505250048342,1
236,0.0,0.0,0.6618771628744909,-0.22494250289186937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10852946336636587,0.013130550368064904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00651238709655107,0.002819288017794764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32497814075128945,0.19855094481996577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001951904184784325,-0.20246701064125378,-2.977729855000638,10.213588678473847,0.0190369686,-0.0450640175,-0.0488043715,0.0128258934,0.0572766196,-0.0508495,0.0011115,1.2354322500000031e-06,0.00258567165025,0.406385,0.0168659999999999,0.165148768225,0.0002844619559999,-0.0156131,-0.02235217,0.00024376889161,0.0004996195037088,0.00254706,-0.00044501,6.487514643599998e-06,1.980339001e-07,0.00186464,-0.00025504,3.4768823296000007e-06,6.50454016e-08,0.00162925,-0.00020878,4.35890884e-08,2.6544555625000003e-06,-0.16530292708695382,-0.1578171252572611,1
237,0.0,0.0,0.5110911386423245,-0.21898593045956266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09881586457203052,0.015364870847682545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0048197700130108235,0.002152971516262617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46615426176704017,0.20946305680093724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.138550599582919,-0.20644757968670183,4.042635451477569,10.258556136073846,0.0187527956,-0.0454366409999999,-0.0483183129,0.0139960263999999,0.057425495,-0.0520609,-0.0012114,1.46748996000002e-06,0.00271033730881,0.364598,-0.041787,0.1329317016039999,0.001746153369,-0.0121255,0.0034876,0.0001470277502499,1.2163353760000005e-05,0.00254706,0.0,6.487514643599998e-06,0.0,0.00233972,0.0004750799999999,5.4742896784e-06,2.257010063999999e-07,0.00176693,0.00013768,1.895578240000001e-08,3.1220416249e-06,-0.2774361818772265,-0.16668636457361696,1
238,0.0,0.0,0.3701978870878298,-0.1984511831321399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08804659882807085,0.016403050070939094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00352474169573001,0.0016205293047803814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6071188726994716,0.20092460642100765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27496434047565893,-0.1932036013297295,10.766536697829702,9.4838585692685,0.0184681119,-0.0458043149,-0.0478204116,0.015160061,0.0575352749,-0.0429698,0.0090911,8.264809921000009e-05,0.00184640371204,0.362812,-0.001786,0.1316325473439999,3.189796000000035e-06,-0.00815654,0.0039689599999999,6.652914477160001e-05,1.575264348159999e-05,0.00254706,0.0,6.487514643599998e-06,0.0,0.00231904,-2.067999999999992e-05,5.3779465216e-06,4.2766239999999663e-10,0.0016355,-0.00013143,1.7273844900000025e-08,2.67486025e-06,-0.38964687440119955,-0.160380440129286,1
239,0.0,0.0,0.24648699937099153,-0.170029683506674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07693639033598061,0.016494453501495896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025448245359258343,0.001201411446248499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7368722170640034,0.17893455193846886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3979179664778453,-0.16890908753302836,16.755672686693053,8.201296636737052,0.0181829253,-0.0461669991999999,-0.0473107896,0.0163174901,0.0576058845,-0.0506847,-0.0077148999999999,5.951968200999995e-05,0.00256893881409,0.419371,0.056559,0.175872035641,0.003198920481,0.00952849,0.01768503,9.07921216801e-05,0.0003127602861009,0.00300735,0.00046029,9.044154022500004e-06,2.1186688410000034e-07,0.00217891,-0.00014013,4.7476487881e-06,1.963641690000001e-08,0.00184056,0.00020506,4.204960359999998e-08,3.3876611136e-06,-0.49335884293036797,-0.14357771989675325,1
240,0.0,0.0,0.1431550471222533,-0.13911418348222535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0660368811385239,0.01587342034933451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018110805399683882,0.0008760490122842674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8487959746554335,0.14995646288516598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5022573271182356,-0.1395461640271814,21.780941411462273,6.703791165923162,0.0178972434,-0.0465246542999999,-0.0467895718,0.0174678092,0.0576372758,-0.0543923,-0.0037075999999999,1.3746297759999988e-05,0.00295852229929,0.4216470000000001,0.002276,0.177786192609,5.180176000000253e-06,-0.0172542,-0.02678269,0.00029770741764,0.0007173124836361,0.00252402,-0.00048333,6.3706769604e-06,2.336078889000001e-07,0.00186464,-0.00031427,3.4768823296000007e-06,9.876563289999997e-08,0.00212024,0.0002796799999999,7.82209023999999e-08,4.495417657599999e-06,-0.583383257019376,-0.12125582562909391,1
241,0.0,0.0,0.06043215386976123,-0.1092919138185609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.055748887915941056,0.014753251620045201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012671047303727011,0.0006267068317148864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9402363197205887,0.11921337097675261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5863666393665752,-0.10965130397866815,25.784275419772406,5.208116514726058,0.0176110741,-0.0468772413,-0.046256886,0.0186105170999999,0.0576294275,-0.0562021,-0.0018098,3.275376040000001e-06,0.00315867604441,0.389435,-0.032212,0.151659619225,0.001037612944,0.00243004,0.01968424,5.9050944016e-06,0.0003874693043776,0.00338313,0.0008591099999999,1.1445568596899996e-05,7.380699920999995e-07,0.00201889,0.00015425,4.075916832100002e-06,2.3793062500000028e-08,0.00191716,-0.0002030799999999,4.124148639999992e-08,3.6755024656e-06,-0.6575791956262113,-0.09742931160951816,1
242,0.0,0.0,-0.0032357939742769593,-0.08251772553111818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04633887841835729,0.013320237039691549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008676102318080972,0.00043790869051399693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0114002332650807,0.09014229669245861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6510410017748413,-0.08204155830869933,28.82114825275178,3.84497646554724,0.0173244253,-0.0472247217999999,-0.0457128626,0.0197451161,0.0575823448,-0.0569675,-0.0007653999999999,5.85837159999999e-07,0.00324529605625,0.376589,-0.0128459999999999,0.141819274921,0.0001650197159999,-0.00749364,-0.00992368,5.61546404496e-05,9.84794247424e-05,0.00290843,-0.0004746999999999,8.4589650649e-06,2.2534008999999975e-07,0.00218836,0.0001694699999999,4.788919489599998e-06,2.8720080899999894e-08,0.0016851,-0.00023206,5.3851843600000034e-08,2.8395620099999995e-06,-0.716008693699719,-0.07475233477990571,1
243,0.0,0.0,-0.05024679771535936,-0.05956194034794004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0379589227270994,0.011729442588699788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000576847837823462,0.00029655520178339413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.064131339004506,0.0642485188703481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6983755499829221,-0.05789309413750301,31.00599319320001,2.666317593042439,0.0170373046,-0.0475670579999999,-0.0451576352,0.0208711116,0.0574960598,-0.054407,0.0025604999999999,6.556160249999967e-06,0.002960121649,0.404638,0.0280489999999999,0.163731911044,0.0007867464009999,-0.00182058,0.00567306,3.3145115364e-06,3.2183609763600005e-05,0.00303808,0.0001296499999999,9.2299300864e-06,1.6809122499999953e-08,0.00205288,-0.0001354799999999,4.2143162944e-06,1.8354830399999967e-08,0.00185277,0.0001676699999999,2.8113228899999987e-08,3.432756672899999e-06,-0.7600081167289807,-0.054421371810481546,1
244,0.0,0.0,-0.08322292628355955,-0.040476205409687924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030668570795767743,0.010103042429693202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000367027635318728,0.00019183762794293424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098699303076973,0.03474222552703263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7295340111911003,-0.03293973684984302,32.41309137236677,1.48865173668713,0.0167497199,-0.0479042124,-0.0445913396,0.0219880131,0.0573706312,-0.0561365,-0.0017294999999999,2.9911702499999823e-06,0.00315130663225,0.412017,0.007379,0.1697580082889999,5.444964100000036e-05,-0.00672655,-0.00490597,4.524647490250001e-05,2.406854164090001e-05,0.00303808,0.0,9.2299300864e-06,0.0,0.00220038,0.0001475,4.8416721444e-06,2.1756250000000013e-08,0.00186112,8.350000000000067e-06,6.972250000000113e-11,3.4637676544e-06,-0.7898145094163556,-0.031534274171950476,1
245,0.0,0.0,-0.10467053930243334,-0.024957404399604494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02445688626048577,0.00853120801525757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002168482664249254,0.00011503005416840621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1069208506820662,-0.012224331841661804,0.0,0.0,0.0,0.0,3.2023031342406242e-06,2.669203064163525e-05,0.0,0.0,-0.7403380404080228,0.0015469736694306067,32.88743822725653,-0.06521301453613404,0.0164616790999999,-0.0482361485,-0.0440141148,0.0230953339,0.0572061445,-0.0577783,-0.0016418,2.695507240000019e-06,0.00333833195089,0.382352,-0.029665,0.146193051904,0.0008800122249999,-0.00667949,4.706000000000068e-05,4.46155866601e-05,2.214643600000064e-09,0.00287974,-0.0001583399999999,8.2929024676e-06,2.5071555599999962e-08,0.00222788,2.749999999999975e-05,4.963449294399999e-06,7.56249999999986e-10,0.00192322,6.210000000000005e-05,3.856410000000006e-09,3.6987751684e-06,-0.7995080796034933,0.004071528846087011,1
246,0.0,0.0,-0.11683666157075172,-0.012580991201444321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01926306491493708,0.0070750702774130415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011019170994955696,5.9221403395612434e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0761071010474326,-0.07584490424049185,0.0,0.0,0.0,0.0,0.0009252657768861665,0.0037233952218477173,0.0,0.0,-0.7260744801423359,0.0356783617676059,32.154086922801746,-1.9565338040164613,0.0161731899,-0.0485628300999999,-0.0434261022,0.0241925915,0.0570027116,-0.0555063,0.002272,5.161984000000016e-06,0.00308094933969,0.368161,-0.014191,0.135542521921,0.000201384481,-0.0067146999999999,-3.520999999999906e-05,4.508719608999998e-05,1.239744099999934e-09,0.00280973,-7.001000000000012e-05,7.8945826729e-06,4.901400100000017e-09,0.00222818,3.000000000003868e-07,4.964786112400002e-06,9.000000000023207e-14,0.00192334,1.1999999999993784e-07,1.4399999999985088e-14,3.6992367556e-06,-0.7772986039822927,0.0621469708271507,1
247,0.0,0.0,-0.12167863682231486,-0.0029225911502862483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014994495541714134,0.0057710440367862905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.500712818430325e-05,1.9030152002838877e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000310748684978,-0.1410617060566994,0.0,0.0,0.0,0.0,0.010464584727094611,0.025056058009481835,0.0,0.0,-0.7039293051463146,0.023555644410487468,30.16485839692268,-3.6818078734722532,0.0158842603,-0.0488842215,-0.042827446,0.0252793077999999,0.0567604709999999,-0.0576869,-0.0021806,4.755016360000021e-06,0.00332777843161,0.374663,0.006502,0.1403723635689999,4.2276004000000106e-05,0.00497694,0.01169164,2.47699317636e-05,0.0001366944458895,0.00303808,0.00022835,9.2299300864e-06,5.21437225e-08,0.00229408,6.58999999999998e-05,5.2628030464e-06,4.3428099999999746e-09,0.0019523,2.895999999999997e-05,8.386815999999981e-10,3.81147529e-06,-0.6970460888439882,0.1713884752189216,1
248,0.0,0.0,-0.12088467640396813,0.00439672483098528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011541619404594803,0.004635785948066895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884883226871881,-0.19188742721008387,0.0,0.0,0.0,0.0,0.043728020355709454,0.06924248790307559,0.0,0.0,-0.7174979311568739,-0.05835406511832225,27.225114829769037,-4.784480067350295,0.0155948982,-0.0492002877,-0.0422182928,0.0263550094,0.0564795876999999,-0.0560233,0.0016636,2.767564960000004e-06,0.00313861014289,0.398462,0.0237989999999999,0.158771965444,0.0005663924009999,0.0115811,0.00660416,0.00013412187721,4.3614929305600015e-05,0.00303808,0.0,9.2299300864e-06,0.0,0.00216898,-0.0001250999999999,4.7044742404000005e-06,1.5650009999999988e-08,0.00171503,-0.0002372699999999,5.6297052899999963e-08,2.9413279009e-06,-0.5198040187860266,0.3349454115505876,1
249,0.0,0.0,-0.11590716941500054,0.009707163518057168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008789400916495549,0.003671170148158456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.743395130915834,-0.2197744812832882,0.0,0.0,0.0,0.0,0.11230124148469886,0.12418229180866494,0.0,0.0,-0.8061739295940418,-0.18350077214968233,23.82177112726943,-5.148602641779301,0.0153051112999999,-0.0495109944,-0.0415987919,0.0274192274,0.0561602528,-0.0508614,0.0051619,2.664521161000004e-05,0.00258688200996,0.351616,-0.046846,0.1236338114559999,0.002194547716,0.0330103,0.0214292,0.0010896799060899,0.00045921061264,0.00303808,0.0,9.2299300864e-06,0.0,0.00242463,0.00025565,5.878830636900001e-06,6.535692250000003e-08,0.00180996,9.493e-05,9.011704900000003e-09,3.2759552016e-06,-0.22264531671454774,0.5121697606788405,1
