,Q01,Q01_derivative,Q02,Q02_derivative,Q03,Q03_derivative,Q04,Q04_derivative,Q05,Q05_derivative,Q06,Q06_derivative,Q07,Q07_derivative,Q08,Q08_derivative,Q09,Q09_derivative,Q10,Q10_derivative,Q11,Q11_derivative,Q12,Q12_derivative,Q13,Q13_derivative,Q14,Q14_derivative,Q15,Q15_derivative,Q16,Q16_derivative,Q17,Q17_derivative,Q18,Q18_derivative,Q19,Q19_derivative,Q20,Q20_derivative,Q21,Q21_derivative,Q22,Q22_derivative,Q23,Q23_derivative,Q24,Q24_derivative,Q25,Q25_derivative,Q26,Q26_derivative,Q27,Q27_derivative,Q28,Q28_derivative,Q29,Q29_derivative,Q30,Q30_derivative,Q31,Q31_derivative,Q32,Q32_derivative,Q33,Q33_derivative,Q34,Q34_derivative,Q35,Q35_derivative,Q36,Q36_derivative,Q37,Q37_derivative,Q38,Q38_derivative,Q39,Q39_derivative,Q40,Q40_derivative,num_possible_responses,num_possible_responses_derivative,num_characters,num_characters_derivative,cosine00,cosine01,cosine02,cosine03,cosine04,trans_x,trans_x_derivative1,trans_x_derivative1_power2,trans_x_power2,trans_y,trans_y_derivative1,trans_y_power2,trans_y_derivative1_power2,trans_z,trans_z_derivative1,trans_z_derivative1_power2,trans_z_power2,rot_x,rot_x_derivative1,rot_x_derivative1_power2,rot_x_power2,rot_y,rot_y_derivative1,rot_y_derivative1_power2,rot_y_power2,rot_z,rot_z_derivative1,rot_z_derivative1_power2,rot_z_power2,response_time,response_time_derivative,constant
268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37219296936057605,0.20471627441560866,0.0,0.0,0.0,0.0,-0.006628123680001805,0.0028637816444841585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10539428786052428,0.014041037134604957,0.0,0.0,0.6405289851818898,-0.22524237942650613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3027666565561624,0.22404710749144244,17.07856173558344,-4.523934312891892,0.0097290262,-0.0543546725,-0.028078326,0.0448758623,0.0432277255999999,-0.0637204,0.0038404999999999,1.474944024999987e-05,0.00406028937616,0.3239,0.023253,0.10491121,0.000540702009,-0.379097,0.07459,0.0055636681,0.1437145354089999,-0.00180686,0.00037335,1.3939022250000012e-07,3.2647430596e-06,0.00160395,3.1839999999999987e-05,1.0137855999999995e-09,2.5726556025e-06,0.000550059,-4.317299999999997e-05,1.863907928999998e-09,3.02564903481e-07,-1.436498824156626,0.18630029865843073,1
269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5147803070827489,0.2084783365635787,0.0,0.0,0.0,0.0,-0.004908839459142702,0.0021888160738147843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09523076200722798,0.015839636139055074,0.0,0.0,0.49051814269985183,-0.2168247497900174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15108357458126564,0.22053675290152813,14.093528177183266,-4.316852725379071,0.0094324163,-0.0545518816,-0.0272868441,0.0456210992,0.0422182928,-0.0654405,-0.0017200999999999,2.95874400999996e-06,0.00428245904025,0.315213,-0.008687,0.099359235369,7.546396900000001e-05,-0.404915,-0.025818,0.000666569124,0.163956157225,-0.00126492,0.0005419399999999,2.9369896359999985e-07,1.6000226064000005e-06,0.00133225,-0.0002716999999999,7.382088999999998e-08,1.7748900625000005e-06,0.000397675,-0.0001523839999999,2.3220883456e-08,1.58145405625e-07,-1.3183802581620854,0.16540503628395287,1
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6529496777754039,0.19461560409537784,0.0,0.0,0.0,0.0,-0.0035925111772709623,0.0016489562953994402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08427365485068343,0.016528325454942795,0.0,0.0,0.35169875201941,-0.194798745925471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00790540310683768,0.20155088382651407,11.352388442236593,-3.8525134826850023,0.0091355495,-0.0547431482,-0.0264886742,0.0463464578,0.0411801175999999,-0.067659,-0.0022184999999999,4.921742249999992e-06,0.004577740281,0.278583,-0.03663,0.0776084878889999,0.0013417569,-0.431617,-0.026702,0.000712996804,0.186293234689,-0.00223378,-0.0009688599999999,9.386896995999996e-07,4.989773088399999e-06,0.0017379,0.00040565,1.645519225e-07,3.020296410000001e-06,0.00054216,0.0001444849999999,2.0875915225e-08,2.939374656e-07,-1.217125083315832,0.13847524632740163,1
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7771618056636798,0.16956222672569865,0.0,0.0,0.0,0.0,-0.002595834462778165,0.0012236321667345755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07318107935699414,0.016351936479479856,0.0,0.0,0.23073455091597128,-0.16574241617109625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11881024011898329,0.17370195846038058,8.977531346241522,-3.2635837014278835,0.0088384339,-0.0549284515,-0.025684012,0.0470516223,0.0401139068,-0.0636006,0.0040584,1.647061056000003e-05,0.0040450363203599,0.288059,0.009476,0.082977987481,8.979457600000076e-05,-0.437893,-0.006276,3.938817600000005e-05,0.191750279449,-0.00211279,0.00012099,1.4638580100000018e-08,4.463881584099999e-06,0.00147603,-0.00026187,6.85758969000001e-08,2.1786645609e-06,0.000459218,-8.294199999999998e-05,6.879375363999994e-09,2.10881171524e-07,-1.1346155053343026,0.11088068901990257,1
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8822448286192754,0.13948451273948728,0.0,0.0,0.0,0.0,-0.0018490851101898606,0.0008931872945302908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06245176957184085,0.015538369497312892,0.0,0.0,0.1303319594415586,-0.1348052091037419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22527151557549263,0.14260087563064638,7.013736485005751,-2.648974118868411,0.0085410777,-0.0551077711,-0.0248730547,0.0477362851999999,0.0390203863,-0.0569735,0.0066270999999999,4.3918454409999865e-05,0.00324597970225,0.317714,0.0296549999999999,0.100942185796,0.0008794190249999,-0.409839,0.028054,0.000787026916,0.1679680059209999,-0.00202794,8.48499999999996e-05,7.199522499999931e-09,4.112540643600002e-06,0.00153077,5.474000000000017e-05,2.996467600000019e-09,2.3432567929e-06,0.00039448,-6.4738e-05,4.1910086439999995e-09,1.556144704e-07,-1.0700275325330353,0.08562220046326213,1
273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666554616604157,0.10901384171267084,0.0,0.0,0.0,0.0,-0.0012951463678903495,0.0006397613614030403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05243878014389715,0.014292343555256447,0.0,0.0,0.05040317745907124,-0.1053249782534051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3108435897688161,0.1121409739603445,5.453332449320383,-2.0700818869641706,0.0082434888,-0.0552810876999999,-0.024056001,0.0484001483999999,0.0379003006,-0.0575685,-0.0005949999999999,3.540249999999897e-07,0.00331413219225,0.34555,0.027836,0.1194048025,0.000774842896,-0.375448,0.034391,0.001182740881,0.140961200704,-0.00130927,0.00071867,5.164865689000004e-07,1.7141879329e-06,0.00139791,-0.00013286,1.7651779600000014e-08,1.9541523681e-06,0.000366124,-2.8356e-05,8.040627359999996e-10,1.34046783376e-07,-1.0212264025906224,0.0639267345333987,1
274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.031297757824703,0.08099347819460054,0.0,0.0,0.0,0.0,-0.0008881107947112793,0.0004477373613173971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043367282342012474,0.012789877490297684,0.0,0.0,-0.010773708728884284,-0.07906099903916561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3768744547135449,0.08454745135390226,4.25933343072042,-1.5576028722711701,0.0079456754,-0.0554483823,-0.0232330512999999,0.0490429224,0.0367544121,-0.0643433,-0.0067748,4.589791504000016e-05,0.00414006025489,0.303314,-0.042236,0.091999382596,0.001783879696,-0.457386,-0.0819379999999999,0.0067138358439999,0.209201952996,-0.00200905,-0.00069978,4.896920484000002e-07,4.0362819025000014e-06,0.00192662,0.0005287099999999,2.795342641e-07,3.7118646244e-06,0.000475821,0.0001096969999999,1.2033431808999993e-08,2.2640562404100003e-07,-0.9856958632525671,0.04594886292539875,1
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6545925203987596e-06,1.4457386449032577e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0781297089078332,0.05540853632483878,0.0,0.0,0.0,0.0,-0.0005917043210213497,0.0003038747332987931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03535536647097612,0.011174899021400085,0.0,0.0,-0.05565831724942201,-0.05665629112915594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42560555804652234,0.06026983813109777,3.3811339694888995,-1.1281354641102683,0.0076476456,-0.0556096366,-0.0224044071,0.0496643273,0.0355835012,-0.0724717,-0.0081283999999999,6.60708865599999e-05,0.00525214730089,0.29729,-0.0060239999999999,0.0883813441,3.6288575999999686e-05,-0.467193,-0.009807,9.617724900000128e-05,0.218269299249,-0.0022037,-0.0001946499999999,3.788862249999991e-08,4.856293689999999e-06,0.00152943,-0.00039719,1.5775989609999997e-07,2.3391561249e-06,0.000531533,5.5712000000000086e-05,3.103826944000009e-09,2.825273300890001e-07,-0.9607545248309568,0.032723641592046555,1
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007557754248104139,0.0031542131529779206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1051150586843481,0.021101006436398347,0.0,0.0,0.0,0.0,-0.00037770423849996416,0.00019723284653165807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028436168168217302,0.009558476269786571,0.0,0.0,-0.08687152247624652,-0.038093792306748156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4581910621860696,0.0363167098017592,2.7166988840236908,-0.9539375832058934,0.0073494076,-0.0557648332,-0.0215702717,0.0502640923,0.0343883648,-0.0624309999999999,0.0100407,0.00010081565649,0.0038976297609999,0.313676,0.016386,0.098392632976,0.000268500996,-0.468569,-0.0013759999999999,1.893375999999815e-06,0.2195569077609999,-0.00171847,0.0004852299999999,2.354481528999999e-07,2.9531391409e-06,0.00126636,-0.00026307,6.920582490000001e-08,1.6036676496e-06,0.000569065,3.753199999999995e-05,1.4086510239999963e-09,3.23834974225e-07,-0.940301353480503,0.03186509969122779,1
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00938508790181261,0.02309375124414549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1013426728274702,-0.03258817108137261,0.0,0.0,0.0,0.0,-0.00022445999950665595,0.00011896851472018271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022579578558904346,0.00802048312133956,0.0,0.0,-0.10688856307513615,-0.02304217691104422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474776747736037,0.013638330831915032,1.8759701040621273,-1.6152810471766206,0.0070509693999999,-0.0559139552,-0.0207308495,0.0508419559999999,0.0331698167,-0.0591787,0.0032523,1.0577455289999997e-05,0.0035021185336899,0.303932,-0.0097439999999999,0.092374660624,9.49455359999995e-05,-0.466184,0.0023849999999999,5.68822499999986e-06,0.217327521856,-0.00249416,-0.00077569,6.016949761000002e-07,6.2208341056e-06,0.00144553,0.0001791699999999,3.210188889999999e-08,2.0895569809e-06,0.000448839,-0.0001202259999999,1.4454291075999992e-08,2.0145644792100005e-07,-0.9170770445657662,0.03725691637303491,1
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040815304881045227,0.06612414590599151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.055326451222209,-0.09875685063594038,0.0,0.0,0.0,0.0,-0.00011557716655499642,6.207023137521092e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01771209582399638,0.00661310919473851,0.0,0.0,-0.11791594729785625,-0.011071739309282147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4780652482284237,-0.003070914447032119,0.16399065305590937,-3.3199677817646767,0.0067523392,-0.0560569862,-0.0198863461,0.0513976667,0.0319286865,-0.0539878,0.0051908999999999,2.694544280999991e-05,0.00291468254884,0.356042,0.0521099999999999,0.126765905764,0.0027154520999999,-0.37585,0.0903339999999999,0.0081602315559999,0.1412632225,-0.00192595,0.00056821,3.228626041e-07,3.7092834025e-06,0.00150532,5.97900000000001e-05,3.574844100000012e-09,2.2659883024000004e-06,0.000308379,-0.00014046,1.9729011600000005e-08,9.5097607641e-08,-0.8931383749895595,0.033379298061000616,1
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714538376552901,0.12092841238225346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9649205192854712,-0.16058816166902876,0.0,0.0,0.0,0.0,-3.878976730750428e-05,2.107301009686711e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01373384446763787,0.005365477909229726,0.0,0.0,-0.12187143994288549,-0.0017630461435888625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47302962577032404,-0.012004511020794683,-2.954038299020121,-5.53537539312526,0.0064535251,-0.0561939107,-0.0190369686,0.0519309821999999,0.0306658191,-0.0658938,-0.011906,0.000141752836,0.00434199287844,0.338422,-0.01762,0.114529450084,0.0003104644,-0.376051,-0.000201,4.040100000000271e-08,0.141414354601,-0.00155115,0.0003748,1.4047504e-07,2.4060663225000003e-06,0.00165176,0.0001464399999999,2.1444673599999963e-08,2.7283110976e-06,0.000404661,9.6282e-05,9.270223524e-09,1.63750524921e-07,-0.8773442576850834,0.015650029214323628,1
280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20953562987608854,0.16991135530295234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8388588485914812,-0.20411468792924906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010532282607678183,0.0042886715676542795,0.0,0.0,-0.12040817406512402,0.005255594842423411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46445343223816177,-0.01475208752050416,-7.525868018977819,-7.494162970910882,0.0061545353,-0.0563247137,-0.0181829253,0.0524416702,0.0293820743,-0.0612997,0.0045941,2.1105754810000035e-05,0.00375765322009,0.324341,-0.014081,0.105197084281,0.000198274561,-0.399267,-0.0232159999999999,0.0005389826559999,0.1594141372889999,-0.00183826,-0.0002871099999999,8.243215209999997e-08,3.3791998276e-06,0.00132323,-0.00032853,1.0793196090000005e-07,1.7509376328999996e-06,0.000440283,3.562200000000002e-05,1.268926884000001e-09,1.9384912008900002e-07,-0.8771337637232196,-0.009946010574377143,1
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3387621792810178,0.2006401263932741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692199597013135,-0.22379366164964798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007983976983008277,0.003375908612482938,0.0,0.0,-0.11494792924451373,0.010308464280814006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4554591305195003,-0.014103890153599995,-13.154526390278184,-8.671990171766035,0.0058553778,-0.0564493811,-0.0173244253,0.0529295080999999,0.028078326,-0.0613123,-1.2600000000008438e-05,1.587600000002126e-10,0.00375919813129,0.296983,-0.0273579999999999,0.088198902289,0.0007484601639999,-0.423781,-0.024514,0.000600936196,0.179590335961,-0.00270217,-0.0008639099999999,7.463404880999997e-07,7.3017227088999985e-06,0.00119666,-0.0001265699999999,1.6019964899999812e-08,1.4319951556000016e-06,0.000394269,-4.601400000000005e-05,2.1172881960000036e-09,1.55448044361e-07,-0.8944621785469888,-0.03481159973290366,1
282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4805251393560517,0.20940045540079533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5407178944527937,-0.2215628023974407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005956744094849406,0.002603862038558248,0.0,0.0,-0.10670785601020316,0.013686422529266032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44742476864912545,-0.012378595499634777,-19.232976706351657,-8.924130240802779,0.0055560609,-0.0565678992999999,-0.0164616790999999,0.0533942834,0.0267554619,-0.0614911999999999,-0.0001788999999999,3.2005209999993503e-08,0.0037811676774399,0.318711,0.021728,0.101576701521,0.000472105984,-0.397591,0.02619,0.0006859161,0.158078603281,-0.00232343,0.0003787399999999,1.4344398759999984e-07,5.3983269649e-06,0.00140982,0.00021316,4.54371856e-08,1.987592432400002e-06,0.000310269,-8.399999999999998e-05,7.055999999999997e-09,9.6266852361e-08,-0.926380205893657,-0.05297868649625323,1
283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6207909802630557,0.19921379284362128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39712136268288434,-0.20338264242100118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004393041018168167,0.001979923479841938,0.0,0.0,-0.09671733392141263,0.015660534762295904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4405180719237973,-0.010845095862942085,-25.174728937501893,-8.390149726422615,0.0052565926,-0.0566802553,-0.0155948982,0.0538357935,0.0254143825,-0.0587445,0.0027466999999999,7.544360889999911e-06,0.00345091628025,0.343885,0.0251739999999999,0.118256893225,0.0006337302759999,-0.37949,0.0181009999999999,0.0003276462009999,0.1440126601,-0.00169596,0.00062747,3.937186009e-07,2.8762803216e-06,0.00143996,3.013999999999925e-05,9.084195999999543e-10,2.0734848016e-06,0.000300138,-1.0131000000000027e-05,1.0263716100000057e-10,9.0082819044e-08,-0.9673029607040573,-0.06243746855925428,1
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489813478488446,0.17624224702856242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26960827072369253,-0.17605006644136312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032006965286225544,0.0014836555873327395,0.0,0.0,-0.08582786922610355,0.016489445347449883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4344132640327827,-0.009910576320014313,-30.545626245037933,-7.3378601219491095,0.0049569812,-0.0567864369,-0.014724295,0.0542538461,0.024056001,-0.0614115,-0.0026669999999999,7.112888999999977e-06,0.00377137233225,0.325002,-0.0188829999999999,0.105626300004,0.0003565676889999,-0.41603,-0.03654,0.0013351716,0.1730809609,-0.00216836,-0.0004723999999999,2.2316175999999981e-07,4.701785089599998e-06,0.00139695,-4.300999999999979e-05,1.8498600999999823e-09,1.9514693025000003e-06,0.000356371,5.623299999999999e-05,3.1621502889999983e-09,1.2700028964099994e-07,-1.0115194909949425,-0.06402359701040279,1
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8589122433798609,0.14687960163654898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16211256916156228,-0.14528770610440647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002301369035844297,0.0010946828622035141,0.0,0.0,-0.07472072271398694,0.016419911369744022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428721743010834,-0.009485011485468453,-35.10013564734746,-6.039700647962054,0.0046572348,-0.0568864325999999,-0.0138500829,0.0546482591,0.022681242,-0.0680258,-0.0066142999999999,4.374896448999995e-05,0.00462750946564,0.322119,-0.002883,0.103760650161,8.311689000000143e-06,-0.425123,-0.0090929999999999,8.268264899999931e-05,0.180729565129,-0.00228644,-0.00011808,1.39428864e-08,5.227807873599999e-06,0.00138105,-1.5900000000000115e-05,2.5281000000000365e-10,1.9072991025e-06,0.000363259,6.888000000000032e-06,4.7444544000000445e-11,1.31957101081e-07,-1.054495073171268,-0.059936884091466365,1
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948271729497171,0.11617886049398955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07535792067560405,-0.11504448086454847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001630014910920169,0.0007939194701023512,0.0,0.0,-0.0639161985207826,0.015682569605526903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42319748729868467,-0.009305543352819362,-38.75624080106826,-4.70752642716347,0.0043573616,-0.0569802314,-0.0129724761,0.0550188604999999,0.0212910416,-0.0613636999999999,0.0066621,4.438357641000006e-05,0.0037655036776899,0.318913,-0.0032059999999999,0.101705501569,1.0278435999999915e-05,-0.434367,-0.009244,8.545153600000055e-05,0.188674690689,-0.00250827,-0.00022183,4.920854890000006e-08,6.2914183929e-06,0.00139559,1.453999999999995e-05,2.1141159999999857e-10,1.9476714481e-06,0.000367249,3.989999999999994e-06,1.5920099999999953e-11,1.34871828001e-07,-1.0933142466448158,-0.05257056656931128,1
